time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
20:57:11:984,0.8215,-0.5091,0.5807,1.128
20:57:11:987,0.8374,-0.5258,0.5932,1.153
20:57:11:992,0.8294,-0.5307,0.5941,1.150
20:57:11:997,0.7928,-0.4973,0.6095,1.117
20:57:12:003,0.7923,-0.4568,0.6252,1.108
20:57:12:010,0.7894,-0.4092,0.6220,1.085
20:57:12:012,0.8036,-0.3614,0.6429,1.091
20:57:12:017,0.7773,-0.3325,0.6518,1.067
20:57:12:023,0.7489,-0.3056,0.6751,1.054
20:57:12:028,0.7113,-0.3306,0.6960,1.049
20:57:12:032,0.6909,-0.3813,0.6856,1.045
20:57:12:036,0.6781,-0.4312,0.6536,1.036
20:57:12:041,0.6920,-0.5208,0.6169,1.063
20:57:12:046,0.6780,-0.6311,0.5901,1.098
20:57:12:052,0.6768,-0.7236,0.5711,1.144
20:57:12:055,0.6647,-0.7768,0.5149,1.145
20:57:12:060,0.5917,-0.7453,0.4722,1.062
20:57:12:066,0.4247,-0.6340,0.4456,0.884
20:57:12:071,0.2382,-0.4094,0.4715,0.668
20:57:12:076,-0.0609,-0.0525,0.4759,0.483
20:57:12:080,-0.5011,0.3767,0.5093,0.808
20:57:12:085,-1.0226,0.8829,0.4952,1.439
20:57:12:092,-1.6781,1.4106,0.4693,2.242
20:57:12:095,-2.4010,2.0336,0.4217,3.175
20:57:12:099,-3.1275,2.6487,0.3730,4.115
20:57:12:105,-3.7124,3.1935,0.2765,4.905
20:57:12:111,-4.1922,3.6802,0.1670,5.581
20:57:12:128,-4.6056,4.0829,0.0340,6.155
20:57:12:129,-4.8190,4.3612,-0.0729,6.500
20:57:12:130,-4.8089,4.4339,-0.2354,6.545
20:57:12:130,-4.4021,4.1694,-0.6747,6.101
20:57:12:134,-3.7170,3.6393,-1.2125,5.341
20:57:12:138,-2.9261,3.0994,-1.5118,4.523
20:57:12:144,-2.1582,2.6719,-1.5864,3.783
20:57:12:149,-1.4739,2.3646,-1.4871,3.158
20:57:12:154,-0.9265,2.0589,-1.2984,2.605
20:57:12:159,-0.5314,1.7367,-1.0568,2.101
20:57:12:164,-0.3307,1.3980,-0.8158,1.652
20:57:12:169,-0.2761,1.0210,-0.6319,1.232
20:57:12:175,-0.3076,0.7225,-0.4709,0.916
20:57:12:177,-0.3895,0.4587,-0.3658,0.704
20:57:12:184,-0.4692,0.2601,-0.3139,0.622
20:57:12:188,-0.5306,0.0977,-0.3395,0.637
20:57:12:193,-0.5812,-0.0768,-0.3784,0.698
20:57:12:198,-0.5905,-0.2306,-0.4838,0.797
20:57:12:204,-0.5689,-0.4213,-0.6278,0.946
20:57:12:208,-0.5000,-0.5898,-0.7654,1.088
20:57:12:213,-0.3868,-0.7293,-0.9472,1.256
20:57:12:230,-0.2439,-0.8641,-1.1021,1.422
20:57:12:231,-0.0142,-0.9367,-1.2660,1.575
20:57:12:232,0.1924,-1.0142,-1.4559,1.785
20:57:12:232,0.4118,-1.0294,-1.6289,1.970
20:57:12:237,0.7186,-0.9435,-1.7341,2.101
20:57:12:243,0.7904,-0.9449,-1.8554,2.227
20:57:12:247,0.7232,-0.9281,-2.0047,2.324
20:57:12:253,0.5770,-0.8472,-2.1677,2.398
20:57:12:256,0.3309,-0.7689,-2.2079,2.361
20:57:12:261,-0.0029,-0.6596,-2.1628,2.261
20:57:12:266,-0.3262,-0.5554,-2.1112,2.207
20:57:12:271,-0.6172,-0.4369,-2.1100,2.241
20:57:12:276,-0.7973,-0.3258,-2.1116,2.281
20:57:12:281,-0.9456,-0.2937,-2.1113,2.332
20:57:12:286,-1.0718,-0.2286,-2.0851,2.356
20:57:12:291,-1.1548,-0.2312,-2.0933,2.402
20:57:12:296,-1.2211,-0.1987,-2.0764,2.417
20:57:12:299,-1.2278,-0.1814,-2.0611,2.406
20:57:12:305,-1.1587,-0.1389,-2.0695,2.376
20:57:12:318,-1.0977,-0.0330,-2.0712,2.344
20:57:12:319,-1.0044,0.0526,-2.0978,2.326
20:57:12:320,-0.8910,0.1085,-2.1047,2.288
20:57:12:325,-0.7743,0.1488,-2.0994,2.243
20:57:12:330,-0.6832,0.1520,-2.0775,2.192
20:57:12:335,-0.5816,0.0968,-2.0317,2.115
20:57:12:339,-0.4693,0.0837,-1.9351,1.993
20:57:12:345,-0.3509,0.0076,-1.8134,1.847
20:57:12:349,-0.2283,-0.0043,-1.6949,1.710
20:57:12:354,-0.1181,-0.0144,-1.5526,1.557
20:57:12:359,-0.0152,-0.0320,-1.4003,1.401
20:57:12:364,0.0565,-0.0379,-1.2618,1.264
20:57:12:369,0.0947,-0.0273,-1.1488,1.153
20:57:12:374,0.1044,-0.0121,-1.0276,1.033
20:57:12:378,0.1573,0.0338,-0.8983,0.913
20:57:12:385,0.1815,0.0532,-0.7990,0.821
20:57:12:389,0.2561,0.0629,-0.7323,0.778
20:57:12:394,0.3257,0.0772,-0.6769,0.755
20:57:12:398,0.3881,0.0985,-0.6117,0.731
20:57:12:404,0.4239,0.1172,-0.5416,0.698
20:57:12:408,0.5265,0.1288,-0.4669,0.715
20:57:12:414,0.6024,0.1475,-0.3759,0.725
20:57:12:417,0.7091,0.1495,-0.2902,0.781
20:57:12:430,0.7676,0.1205,-0.2079,0.804
20:57:12:431,0.8472,0.0343,-0.1291,0.858
20:57:12:433,0.8617,-0.0615,-0.0444,0.865
20:57:12:437,0.9308,-0.1190,0.0370,0.939
20:57:12:443,0.9636,-0.1981,0.1246,0.992
20:57:12:447,0.9747,-0.2913,0.1926,1.035
20:57:12:452,0.9714,-0.4203,0.2699,1.092
20:57:12:456,0.9632,-0.4917,0.3376,1.133
20:57:12:462,0.9168,-0.5846,0.3983,1.158
20:57:12:467,0.8561,-0.6486,0.4571,1.167
20:57:12:470,0.7669,-0.7293,0.4972,1.169
20:57:12:477,0.6516,-0.7859,0.5353,1.153
20:57:12:482,0.5173,-0.8184,0.5328,1.105
20:57:12:486,0.3974,-0.8293,0.5038,1.049
20:57:12:492,0.2393,-0.8782,0.4933,1.035
20:57:12:495,0.0644,-0.9295,0.4654,1.042
20:57:12:503,-0.0748,-0.9833,0.4842,1.099
20:57:12:507,-0.2334,-1.0134,0.4875,1.149
20:57:12:514,-0.3135,-1.0416,0.4874,1.192
20:57:12:517,-0.4011,-1.0439,0.4908,1.221
20:57:12:526,-0.4342,-1.0085,0.4644,1.192
20:57:12:526,-0.4176,-0.9592,0.4416,1.136
20:57:12:530,-0.3750,-0.8960,0.4106,1.055
20:57:12:535,-0.3378,-0.8596,0.4193,1.014
20:57:12:539,-0.3079,-0.8402,0.4588,1.006
20:57:12:545,-0.2591,-0.8139,0.4648,0.972
20:57:12:553,-0.1843,-0.7760,0.4660,0.924
20:57:12:555,-0.0954,-0.7457,0.4242,0.863
20:57:12:561,0.0099,-0.6871,0.3727,0.782
20:57:12:567,0.1363,-0.6480,0.3613,0.754
20:57:12:571,0.2957,-0.6189,0.3207,0.757
20:57:12:576,0.4593,-0.5808,0.3176,0.806
20:57:12:579,0.6126,-0.5408,0.3111,0.874
20:57:12:587,0.7772,-0.5063,0.3324,0.985
20:57:12:590,0.9244,-0.4534,0.3501,1.087
20:57:12:594,1.0971,-0.3797,0.3833,1.223
20:57:12:599,1.2285,-0.3257,0.4176,1.338
20:57:12:604,1.3114,-0.2841,0.4742,1.423
20:57:12:609,1.3699,-0.3242,0.4887,1.490
20:57:12:615,1.3753,-0.4052,0.5062,1.520
20:57:12:617,1.3849,-0.5510,0.5004,1.572
20:57:12:625,1.4274,-0.7112,0.4830,1.666
20:57:12:629,1.5124,-0.8858,0.4060,1.799
20:57:12:633,1.5847,-1.0843,0.3700,1.955
20:57:12:638,1.6709,-1.2897,0.2910,2.131
20:57:12:644,1.7040,-1.4805,0.2410,2.270
20:57:12:648,1.7652,-1.6543,0.1698,2.425
20:57:12:653,1.8117,-1.7514,0.1516,2.524
20:57:12:657,1.8436,-1.8886,0.1415,2.643
20:57:12:665,1.8180,-2.0182,0.1306,2.719
20:57:12:667,1.7424,-2.1115,0.1722,2.743
20:57:12:672,1.6263,-2.1736,0.2147,2.723
20:57:12:677,1.4630,-2.2236,0.3000,2.679
20:57:12:683,1.2287,-2.1736,0.3933,2.528
20:57:12:687,0.9594,-1.9783,0.5170,2.259
20:57:12:692,0.6887,-1.5710,0.5661,1.806
20:57:12:695,0.4260,-1.0881,0.5638,1.297
20:57:12:702,0.1138,-0.6086,0.5574,0.833
20:57:12:707,-0.2503,-0.1874,0.5651,0.646
20:57:12:716,-0.6236,0.2089,0.6432,0.920
20:57:12:717,-0.9632,0.5563,0.7287,1.330
20:57:12:735,-1.2503,0.8239,0.8397,1.717
20:57:12:736,-1.4731,0.9951,0.9823,2.031
20:57:12:737,-1.5601,1.0512,1.1003,2.179
20:57:12:737,-1.5545,0.9497,1.2789,2.226
20:57:12:741,-1.5281,0.6741,1.4598,2.218
20:57:12:746,-1.4904,0.3161,1.7049,2.286
20:57:12:751,-1.5458,-0.0035,2.0028,2.530
20:57:12:755,-1.7913,-0.1688,2.3472,2.958
20:57:12:760,-2.3909,-0.2177,2.6730,3.593
20:57:12:764,-3.2312,-0.0280,3.0040,4.412
20:57:12:772,-4.0627,0.3234,3.2567,5.217
20:57:12:774,-4.8230,0.8127,3.3252,5.914
20:57:12:780,-5.5502,1.2578,3.2801,6.569
20:57:12:785,-6.2448,1.5909,3.1845,7.188
20:57:12:790,-6.8673,1.6570,2.9497,7.655
20:57:12:795,-7.2670,1.2615,2.5675,7.810
20:57:12:800,-7.2075,0.5545,2.0339,7.510
20:57:12:808,-6.3990,-0.1187,1.3684,6.545
20:57:12:809,-4.8876,-0.3724,0.6409,4.944
20:57:12:824,-3.3982,-0.3805,0.0945,3.421
20:57:12:825,-2.2264,-0.2691,-0.2782,2.260
20:57:12:825,-1.3500,-0.1479,-0.5359,1.460
20:57:12:828,-0.7132,0.0052,-0.7326,1.022
20:57:12:836,-0.1073,0.1549,-0.8863,0.906
20:57:12:839,0.3682,0.3956,-1.0105,1.146
20:57:12:844,0.7668,0.6688,-1.1883,1.564
20:57:12:848,0.9887,0.9254,-1.3283,1.897
20:57:12:854,1.0968,1.2137,-1.4799,2.206
20:57:12:857,1.0795,1.4981,-1.5897,2.436
20:57:12:864,0.9921,1.7740,-1.6660,2.628
20:57:12:868,0.8756,2.0369,-1.7559,2.828
20:57:12:872,0.7489,2.2583,-1.9025,3.046
20:57:12:879,0.6120,2.4048,-2.0417,3.213
20:57:12:884,0.4524,2.4497,-2.0659,3.236
20:57:12:889,0.4199,2.4567,-2.1936,3.320
20:57:12:894,0.4685,2.4329,-2.2339,3.336
20:57:12:897,0.5834,2.4258,-2.2304,3.347
20:57:12:904,0.7595,2.3876,-2.2367,3.359
20:57:12:907,1.0012,2.3349,-2.2087,3.366
20:57:12:912,1.2987,2.2178,-2.1956,3.380
20:57:12:917,1.6183,2.0890,-2.2212,3.452
20:57:12:929,1.8597,1.9416,-2.5062,3.676
20:57:12:930,1.9968,1.7543,-2.8680,3.910
20:57:12:931,2.0851,1.5682,-3.1501,4.090
20:57:12:936,2.2641,1.3431,-3.4183,4.315
20:57:12:940,2.2641,1.2064,-3.6405,4.454
20:57:12:946,2.1719,1.0193,-3.8696,4.553
20:57:12:951,1.8827,0.8394,-3.9326,4.440
20:57:12:956,1.5213,0.6262,-3.8647,4.200
20:57:12:961,1.0994,0.4920,-3.5701,3.768
20:57:12:966,0.6859,0.3833,-3.0684,3.167
20:57:12:971,0.3902,0.3259,-2.4553,2.507
20:57:12:976,0.1353,0.2477,-1.8598,1.881
20:57:12:981,-0.0194,0.1746,-1.3689,1.380
20:57:12:988,-0.1244,0.0868,-0.9486,0.961
20:57:12:992,-0.1177,-0.0517,-0.5846,0.599
20:57:12:994,-0.0305,-0.1695,-0.2944,0.341
20:57:13:000,0.1276,-0.2928,-0.0865,0.331
20:57:13:009,0.2924,-0.4239,0.0708,0.520
20:57:13:015,0.4592,-0.5557,0.1368,0.734
20:57:13:023,0.5778,-0.5971,0.1521,0.845
20:57:13:024,0.6531,-0.6274,0.1476,0.918
20:57:13:024,0.7523,-0.5841,0.1400,0.963
20:57:13:030,0.7870,-0.5101,0.1194,0.945
20:57:13:033,0.8103,-0.4098,0.0520,0.910
20:57:13:039,0.7554,-0.2637,-0.0363,0.801
20:57:13:044,0.6679,-0.0909,-0.1558,0.692
20:57:13:049,0.5429,0.0036,-0.2932,0.617
20:57:13:054,0.3278,0.1128,-0.4185,0.543
20:57:13:058,0.1753,0.1673,-0.5570,0.607
20:57:13:063,0.1140,0.1933,-0.6716,0.708
20:57:13:069,0.1078,0.2196,-0.7824,0.820
20:57:13:075,0.1137,0.2151,-0.8593,0.893
20:57:13:079,0.1528,0.2322,-0.8885,0.931
20:57:13:084,0.2013,0.2399,-0.8942,0.947
20:57:13:089,0.2520,0.2979,-0.8742,0.957
20:57:13:093,0.3528,0.3417,-0.8213,0.957
20:57:13:098,0.4344,0.3859,-0.7688,0.964
20:57:13:102,0.5184,0.4018,-0.7141,0.970
20:57:13:108,0.5139,0.3846,-0.6498,0.913
20:57:13:112,0.5166,0.3604,-0.5637,0.845
20:57:13:118,0.5191,0.3698,-0.4792,0.797
20:57:13:128,0.4928,0.3862,-0.4246,0.757
20:57:13:129,0.4928,0.4051,-0.3562,0.731
20:57:13:132,0.4736,0.4503,-0.3001,0.719
20:57:13:136,0.4879,0.4572,-0.2391,0.710
20:57:13:143,0.4401,0.4951,-0.2134,0.696
20:57:13:147,0.4424,0.5280,-0.1677,0.709
20:57:13:151,0.4830,0.5537,-0.1570,0.751
20:57:13:156,0.5045,0.5746,-0.1526,0.780
20:57:13:161,0.5428,0.5957,-0.1763,0.825
20:57:13:167,0.5742,0.5788,-0.2163,0.843
20:57:13:170,0.5531,0.5526,-0.2370,0.817
20:57:13:175,0.5512,0.5386,-0.2793,0.820
20:57:13:179,0.5279,0.4770,-0.3126,0.777
20:57:13:187,0.4878,0.4276,-0.3300,0.728
20:57:13:190,0.4668,0.4021,-0.3583,0.713
20:57:13:196,0.4432,0.3552,-0.3760,0.681
20:57:13:200,0.4362,0.3155,-0.3857,0.662
20:57:13:209,0.4266,0.2783,-0.3659,0.627
20:57:13:211,0.3953,0.1718,-0.3836,0.577
20:57:13:226,0.3589,0.1011,-0.3741,0.528
20:57:13:227,0.3796,0.0781,-0.3637,0.531
20:57:13:228,0.3640,0.0358,-0.3136,0.482
20:57:13:230,0.3649,-0.0091,-0.2813,0.461
20:57:13:235,0.3774,-0.0181,-0.2543,0.455
20:57:13:240,0.3898,-0.0560,-0.2373,0.460
20:57:13:245,0.3781,-0.0890,-0.2110,0.442
20:57:13:250,0.3663,-0.1196,-0.1941,0.431
20:57:13:255,0.3570,-0.1261,-0.1747,0.417
20:57:13:258,0.3548,-0.1206,-0.1456,0.402
20:57:13:264,0.3120,-0.1175,-0.1351,0.360
20:57:13:269,0.2693,-0.1048,-0.0976,0.305
20:57:13:274,0.2601,-0.0300,-0.0447,0.266
20:57:13:279,0.2392,0.0304,-0.0171,0.242
20:57:13:284,0.2566,0.0931,0.0141,0.273
20:57:13:288,0.2980,0.1343,0.0156,0.327
20:57:13:294,0.3635,0.1874,0.0085,0.409
20:57:13:297,0.4170,0.1997,-0.0216,0.463
20:57:13:305,0.4537,0.2120,-0.0418,0.503
20:57:13:311,0.5214,0.2627,-0.0644,0.587
20:57:13:313,0.5388,0.2824,-0.0874,0.615
20:57:13:326,0.5323,0.3118,-0.0872,0.623
20:57:13:327,0.5019,0.3534,-0.0735,0.618
20:57:13:327,0.4835,0.4073,-0.0705,0.636
20:57:13:333,0.4269,0.4377,-0.0235,0.612
20:57:13:336,0.3607,0.4493,-0.0041,0.576
20:57:13:342,0.3066,0.4543,0.0571,0.551
20:57:13:349,0.2454,0.4238,0.1314,0.507
20:57:13:352,0.1961,0.4295,0.1924,0.510
20:57:13:357,0.1780,0.3998,0.2546,0.506
20:57:13:364,0.1597,0.3417,0.3062,0.486
20:57:13:367,0.1558,0.2889,0.3881,0.508
20:57:13:372,0.1517,0.2435,0.4643,0.546
20:57:13:375,0.1691,0.1768,0.5303,0.584
20:57:13:383,0.2007,0.1226,0.5837,0.629
20:57:13:387,0.2252,0.0424,0.6031,0.645
20:57:13:392,0.2567,-0.0492,0.6315,0.683
20:57:13:396,0.2500,-0.1476,0.6691,0.729
20:57:13:401,0.2623,-0.2194,0.6969,0.776
20:57:13:408,0.2698,-0.3196,0.7079,0.822
20:57:13:414,0.2820,-0.4029,0.7356,0.885
20:57:13:417,0.2654,-0.4525,0.7375,0.905
20:57:13:420,0.3014,-0.5117,0.7543,0.960
20:57:13:431,0.2967,-0.5375,0.7191,0.946
20:57:13:432,0.2897,-0.5562,0.7158,0.952
20:57:13:436,0.3043,-0.5460,0.7108,0.947
20:57:13:441,0.3310,-0.5428,0.7114,0.954
20:57:13:445,0.3246,-0.4771,0.7102,0.915
20:57:13:451,0.3162,-0.4350,0.7266,0.904
20:57:13:455,0.2698,-0.4165,0.7460,0.896
20:57:13:458,0.2168,-0.3666,0.7996,0.906
20:57:13:465,0.2095,-0.3284,0.8300,0.917
20:57:13:470,0.1930,-0.2828,0.8707,0.936
20:57:13:474,0.2127,-0.2727,0.8926,0.957
20:57:13:479,0.2349,-0.2815,0.9052,0.977
20:57:13:486,0.2284,-0.2735,0.9394,1.005
20:57:13:489,0.2245,-0.2748,0.9761,1.039
20:57:13:494,0.2541,-0.2831,1.0131,1.082
20:57:13:498,0.3148,-0.2984,1.0140,1.103
20:57:13:504,0.3849,-0.3109,0.8900,1.018
20:57:13:512,0.3851,-0.3665,0.9205,1.063
20:57:13:514,0.4541,-0.3648,0.8950,1.068
20:57:13:525,0.5128,-0.3178,0.8537,1.045
20:57:13:526,0.5373,-0.3116,0.8276,1.035
20:57:13:528,0.5587,-0.2911,0.8625,1.068
20:57:13:533,0.6084,-0.2848,0.8937,1.118
20:57:13:537,0.7005,-0.3095,0.8831,1.169
20:57:13:544,0.7349,-0.3245,0.9292,1.228
20:57:13:548,0.7905,-0.3394,0.9729,1.299
20:57:13:553,0.8558,-0.3732,1.0385,1.396
20:57:13:558,0.9264,-0.4330,1.1247,1.520
20:57:13:564,0.9859,-0.4971,1.2129,1.640
20:57:13:567,1.0823,-0.5771,1.2124,1.725
20:57:13:573,1.1606,-0.7018,1.1995,1.811
20:57:13:576,1.2040,-0.8207,1.1954,1.885
20:57:13:583,1.2291,-0.9533,1.1806,1.953
20:57:13:586,1.2572,-1.0733,1.1813,2.032
20:57:13:592,1.2285,-1.1687,1.2260,2.092
20:57:13:597,1.2387,-1.2423,1.2694,2.165
20:57:13:603,1.1898,-1.3060,1.3071,2.198
20:57:13:614,1.1273,-1.3431,1.3439,2.209
20:57:13:615,1.0895,-1.3754,1.3418,2.209
20:57:13:616,1.0715,-1.3574,1.2961,2.161
20:57:13:625,1.0974,-1.3607,1.2089,2.125
20:57:13:627,1.0762,-1.3254,1.1041,2.033
20:57:13:631,1.1036,-1.3112,1.0079,1.988
20:57:13:636,1.0862,-1.3061,0.9224,1.933
20:57:13:640,1.0742,-1.2767,0.8354,1.866
20:57:13:646,1.0556,-1.2423,0.7779,1.806
20:57:13:650,1.0229,-1.1338,0.7283,1.692
20:57:13:655,1.0194,-1.0490,0.7177,1.629
20:57:13:660,1.0019,-0.8923,0.7269,1.526
20:57:13:665,0.9490,-0.7906,0.7369,1.438
20:57:13:672,0.8871,-0.6172,0.7525,1.317
20:57:13:674,0.8281,-0.4773,0.7952,1.243
20:57:13:680,0.7672,-0.3541,0.8054,1.167
20:57:13:685,0.7044,-0.2405,0.8211,1.108
20:57:13:690,0.6469,-0.1483,0.7945,1.035
20:57:13:695,0.6423,-0.0654,0.7443,0.985
20:57:13:698,0.6474,-0.0275,0.6674,0.930
20:57:13:705,0.6786,0.0013,0.6088,0.912
20:57:13:714,0.6832,-0.0173,0.5608,0.884
20:57:13:714,0.7113,-0.0736,0.5281,0.889
20:57:13:728,0.7341,-0.1271,0.5584,0.931
20:57:13:729,0.7852,-0.1539,0.6114,1.007
20:57:13:730,0.7763,-0.1110,0.7138,1.060
20:57:13:734,0.6960,-0.0128,0.8567,1.104
20:57:13:737,0.5088,0.1791,1.0430,1.174
20:57:13:743,0.1672,0.4620,1.2422,1.336
20:57:13:749,-0.3404,0.8097,1.4378,1.685
20:57:13:753,-0.9708,1.1884,1.6277,2.237
20:57:13:759,-1.6954,1.6268,1.7251,2.915
20:57:13:765,-2.4045,2.0889,1.7079,3.614
20:57:13:768,-3.1199,2.5893,1.6329,4.371
20:57:13:773,-3.7437,3.0252,1.4992,5.041
20:57:13:777,-4.2810,3.3827,1.3712,5.626
20:57:13:785,-4.7150,3.6475,1.2466,6.090
20:57:13:787,-5.0741,3.8032,1.1693,6.448
20:57:13:793,-5.2744,3.8230,1.1146,6.609
20:57:13:797,-5.3136,3.6369,1.0195,6.519
20:57:13:804,-4.8937,3.2345,0.6453,5.901
20:57:13:807,-4.0707,2.8219,0.0383,4.953
20:57:13:814,-3.1850,2.4950,-0.5062,4.077
20:57:13:816,-2.4401,2.1893,-0.8746,3.393
20:57:13:825,-1.7975,1.9459,-1.0940,2.866
20:57:13:827,-1.2427,1.6407,-1.1599,2.363
20:57:13:832,-0.8397,1.3651,-1.1249,1.958
20:57:13:836,-0.6048,1.1096,-0.9598,1.587
20:57:13:841,-0.6042,0.8407,-0.7044,1.252
20:57:13:846,-0.7297,0.6684,-0.3886,1.063
20:57:13:851,-0.8994,0.5181,-0.1116,1.044
20:57:13:856,-1.0918,0.3820,0.0702,1.159
20:57:13:861,-1.1517,0.2907,0.1212,1.194
20:57:13:866,-1.1226,0.1863,0.0363,1.139
20:57:13:871,-0.9886,0.0948,-0.2043,1.014
20:57:13:876,-0.7404,-0.0434,-0.5178,0.905
20:57:13:880,-0.3931,-0.1925,-0.8454,0.952
20:57:13:885,-0.0519,-0.3428,-1.1370,1.189
20:57:13:890,0.3284,-0.5208,-1.3882,1.519
20:57:13:896,0.6932,-0.6688,-1.5892,1.858
20:57:13:899,1.0164,-0.8107,-1.7631,2.191
20:57:13:906,1.2889,-0.9366,-1.8902,2.472
20:57:13:909,1.5040,-1.0442,-1.9939,2.707
20:57:13:916,1.6594,-1.1169,-2.1239,2.918
20:57:13:932,1.7268,-1.1567,-2.2464,3.060
20:57:13:932,1.7255,-1.1469,-2.3397,3.125
20:57:13:933,1.6774,-1.0704,-2.4325,3.143
20:57:13:934,1.5253,-0.9604,-2.5054,3.086
20:57:13:938,1.2911,-0.8453,-2.5583,2.988
20:57:13:944,1.0683,-0.6940,-2.5595,2.859
20:57:13:949,0.7735,-0.5521,-2.5466,2.718
20:57:13:954,0.5120,-0.3930,-2.5262,2.607
20:57:13:959,0.3030,-0.2550,-2.4981,2.529
20:57:13:964,0.0936,-0.1407,-2.5007,2.506
20:57:13:969,-0.0809,-0.0715,-2.5422,2.544
20:57:13:974,-0.2162,0.0121,-2.6210,2.630
20:57:13:977,-0.3083,0.0742,-2.6767,2.695
20:57:13:983,-0.3792,0.1385,-2.7297,2.759
20:57:13:988,-0.4417,0.1830,-2.7458,2.787
20:57:13:993,-0.4722,0.2460,-2.7646,2.815
20:57:13:998,-0.4424,0.2916,-2.7850,2.835
20:57:14:003,-0.4219,0.3387,-2.7597,2.812
20:57:14:008,-0.4037,0.3300,-2.7183,2.768
20:57:14:015,-0.3375,0.3514,-2.6827,2.727
20:57:14:017,-0.2807,0.3600,-2.6053,2.645
20:57:14:032,-0.1949,0.3848,-2.5193,2.556
20:57:14:033,-0.0725,0.4067,-2.3737,2.409
20:57:14:033,0.0151,0.3617,-2.2063,2.236
20:57:14:037,0.0083,0.2975,-2.0499,2.071
20:57:14:044,0.0293,0.2404,-1.8729,1.888
20:57:14:047,0.0113,0.2071,-1.7034,1.716
20:57:14:052,0.0000,0.1931,-1.5146,1.527
20:57:14:055,-0.0044,0.1506,-1.3682,1.377
20:57:14:060,-0.0377,0.1275,-1.2138,1.221
20:57:14:067,-0.0498,0.0688,-1.0511,1.055
20:57:14:071,-0.0595,-0.0017,-0.9014,0.903
20:57:14:077,-0.0838,-0.0841,-0.7476,0.757
20:57:14:081,-0.0939,-0.1883,-0.5917,0.628
20:57:14:087,-0.0849,-0.2642,-0.3852,0.475
20:57:14:091,-0.0449,-0.3144,-0.1919,0.371
20:57:14:096,0.0265,-0.3556,0.0031,0.357
20:57:14:099,0.1365,-0.4138,0.1935,0.477
20:57:14:106,0.2042,-0.4435,0.3632,0.609
20:57:14:110,0.2630,-0.4927,0.4933,0.745
20:57:14:115,0.2746,-0.5902,0.6100,0.892
20:57:14:129,0.3225,-0.6212,0.6602,0.962
20:57:14:130,0.4160,-0.6049,0.6502,0.981
20:57:14:131,0.4904,-0.5699,0.6342,0.984
20:57:14:134,0.5503,-0.5732,0.6331,1.016
20:57:14:139,0.5456,-0.5790,0.6345,1.018
20:57:14:145,0.5121,-0.6160,0.6308,1.020
20:57:14:150,0.4759,-0.6627,0.6171,1.023
20:57:14:154,0.4109,-0.6857,0.5910,0.994
20:57:14:159,0.3958,-0.7019,0.5503,0.976
20:57:14:164,0.3734,-0.6632,0.5020,0.912
20:57:14:171,0.3485,-0.6128,0.4513,0.837
20:57:14:174,0.2708,-0.5626,0.3789,0.730
20:57:14:178,0.1931,-0.5438,0.3256,0.663
20:57:14:184,0.1224,-0.5133,0.2576,0.587
20:57:14:190,0.0778,-0.5118,0.1820,0.549
20:57:14:194,0.0379,-0.5055,0.1128,0.519
20:57:14:198,-0.0023,-0.5710,0.0715,0.575
20:57:14:204,-0.0427,-0.6270,0.0485,0.630
20:57:14:208,-0.1169,-0.7189,0.0125,0.728
20:57:14:213,-0.1411,-0.7825,0.0211,0.795
20:57:14:217,-0.1800,-0.8559,0.0408,0.876
20:57:14:224,-0.1570,-0.9104,0.0766,0.927
20:57:14:229,-0.1224,-0.9269,0.1071,0.941
20:57:14:243,-0.0784,-0.9222,0.1491,0.937
20:57:14:243,-0.0418,-0.9271,0.2147,0.953
20:57:14:244,-0.0101,-0.9155,0.2731,0.955
20:57:14:247,0.0047,-0.8924,0.3196,0.948
20:57:14:252,0.0289,-0.8552,0.3831,0.938
20:57:14:256,0.0674,-0.8089,0.4111,0.910
20:57:14:264,0.1129,-0.7510,0.4297,0.873
20:57:14:266,0.1772,-0.7199,0.4291,0.857
20:57:14:271,0.2293,-0.6342,0.4473,0.809
20:57:14:277,0.3025,-0.5944,0.4312,0.794
20:57:14:284,0.4086,-0.5501,0.4403,0.815
20:57:14:288,0.4737,-0.5039,0.5055,0.857
20:57:14:291,0.5240,-0.4627,0.5816,0.909
20:57:14:297,0.5619,-0.4458,0.6206,0.948
20:57:14:300,0.5802,-0.4318,0.6610,0.980
20:57:14:307,0.6292,-0.3918,0.6690,0.998
20:57:14:311,0.7135,-0.4265,0.6566,1.059
20:57:14:317,0.7637,-0.4163,0.6212,1.069
20:57:14:332,0.8371,-0.4186,0.5843,1.103
20:57:14:333,0.9196,-0.4214,0.5819,1.167
20:57:14:333,0.9870,-0.4463,0.5975,1.237
20:57:14:337,1.0444,-0.4647,0.5837,1.284
20:57:14:339,1.0775,-0.4908,0.5742,1.316
20:57:14:345,1.1556,-0.5104,0.5815,1.391
20:57:14:350,1.1951,-0.5090,0.5724,1.419
20:57:14:355,1.2009,-0.5177,0.5710,1.427
20:57:14:360,1.1781,-0.5316,0.5369,1.400
20:57:14:365,1.1409,-0.5338,0.5012,1.356
20:57:14:370,1.0630,-0.5267,0.4373,1.264
20:57:14:374,0.9946,-0.4819,0.3737,1.167
20:57:14:378,0.9643,-0.4709,0.3029,1.115
20:57:14:384,0.9027,-0.4363,0.2487,1.033
