time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
20:44:00:446,0.7019,0.4570,-1.9910,2.160
20:44:00:452,1.2946,0.3356,-2.0792,2.472
20:44:00:455,1.7551,0.2439,-2.1565,2.791
20:44:00:465,2.1196,0.2202,-2.2149,3.074
20:44:00:466,2.3625,0.2815,-2.2917,3.303
20:44:00:473,2.5705,0.4281,-2.3554,3.513
20:44:00:476,2.6751,0.7134,-2.4364,3.688
20:44:00:482,2.6411,1.1166,-2.5179,3.816
20:44:00:485,2.4479,1.6743,-2.5878,3.936
20:44:00:491,2.0938,2.2699,-2.6505,4.070
20:44:00:495,1.6296,2.8344,-2.6961,4.238
20:44:00:505,1.0123,3.3555,-2.7292,4.442
20:44:00:506,0.3328,3.7874,-2.7802,4.710
20:44:00:513,-0.3277,4.1654,-2.8246,5.043
20:44:00:514,-0.9697,4.4480,-2.8762,5.385
20:44:00:518,-1.4838,4.5985,-2.9348,5.653
20:44:00:524,-1.8543,4.6783,-3.0342,5.876
20:44:00:530,-1.9916,4.5840,-3.2093,5.940
20:44:00:535,-1.8273,4.3541,-3.4383,5.841
20:44:00:539,-1.2982,4.0157,-3.6694,5.592
20:44:00:544,-0.5698,3.6081,-3.8317,5.294
20:44:00:549,0.1202,3.1940,-3.9429,5.076
20:44:00:554,0.7258,2.7497,-4.1188,5.005
20:44:00:558,1.1629,2.3443,-4.2955,5.030
20:44:00:564,1.4645,1.9682,-4.4419,5.074
20:44:00:568,1.6734,1.6111,-4.4782,5.045
20:44:00:572,1.7845,1.3420,-4.4413,4.971
20:44:00:578,1.8791,1.0865,-4.3554,4.866
20:44:00:583,1.9479,0.9261,-4.1718,4.696
20:44:00:588,1.9941,0.8803,-3.8287,4.406
20:44:00:597,1.9922,0.8945,-3.3278,3.980
20:44:00:598,1.9073,0.8731,-2.8026,3.501
20:44:00:608,1.7970,0.8231,-2.3917,3.103
20:44:00:609,1.7144,0.7252,-2.0239,2.750
20:44:00:613,1.6573,0.5887,-1.6951,2.443
20:44:00:617,1.5925,0.4374,-1.4089,2.171
20:44:00:623,1.5704,0.2305,-1.1160,1.940
20:44:00:628,1.5579,0.0397,-0.8441,1.772
20:44:00:633,1.5790,-0.1353,-0.6811,1.725
20:44:00:636,1.6362,-0.3255,-0.5642,1.761
20:44:00:642,1.6845,-0.5068,-0.4958,1.828
20:44:00:647,1.7357,-0.6670,-0.4496,1.913
20:44:00:651,1.8117,-0.7918,-0.4113,2.019
20:44:00:656,1.8693,-0.9024,-0.3883,2.112
20:44:00:662,1.8898,-1.0011,-0.3375,2.165
20:44:00:666,1.8636,-1.0471,-0.2760,2.155
20:44:00:671,1.8054,-1.0927,-0.2181,2.122
20:44:00:675,1.6744,-1.1356,-0.1761,2.031
20:44:00:680,1.5428,-1.1302,-0.0637,1.914
20:44:00:686,1.3555,-1.1292,0.0783,1.766
20:44:00:697,1.1364,-1.1299,0.1899,1.614
20:44:00:698,0.9260,-1.1348,0.2174,1.481
20:44:00:707,0.7070,-1.1079,0.2171,1.332
20:44:00:708,0.4644,-1.0706,0.1749,1.180
20:44:00:710,0.2621,-1.0733,0.1850,1.120
20:44:00:714,0.1089,-1.0563,0.2174,1.084
20:44:00:721,0.0190,-1.0434,0.2856,1.082
20:44:00:725,-0.0680,-1.0420,0.3724,1.109
20:44:00:730,-0.1351,-1.0379,0.5259,1.171
20:44:00:736,-0.1416,-0.9999,0.6919,1.224
20:44:00:739,-0.1278,-0.9737,0.8860,1.323
20:44:00:744,0.0073,-0.9091,1.0692,1.403
20:44:00:750,0.1878,-0.7919,1.2767,1.514
20:44:00:753,0.4169,-0.6675,1.4413,1.642
20:44:00:758,0.7384,-0.5813,1.5003,1.770
20:44:00:764,1.0621,-0.4521,1.5819,1.958
20:44:00:769,1.4148,-0.3036,1.5818,2.144
20:44:00:774,1.6963,-0.1978,1.4834,2.262
20:44:00:779,1.8849,-0.1177,1.3002,2.293
20:44:00:783,1.9612,-0.0393,1.1247,2.261
20:44:00:788,1.8650,0.0515,0.9603,2.098
20:44:00:798,1.5983,0.0779,0.8203,1.798
20:44:00:798,1.2730,0.0995,0.7159,1.464
20:44:00:809,0.9532,0.1183,0.5985,1.132
20:44:00:810,0.7341,0.1034,0.4385,0.861
20:44:00:813,0.5723,0.1050,0.2544,0.635
20:44:00:817,0.4317,0.1112,0.1054,0.458
20:44:00:823,0.3529,0.0839,-0.0326,0.364
20:44:00:827,0.3238,0.0018,-0.1479,0.356
20:44:00:834,0.3372,-0.0826,-0.2093,0.405
20:44:00:836,0.4004,-0.1714,-0.2479,0.501
20:44:00:843,0.4919,-0.2649,-0.2300,0.604
20:44:00:847,0.5998,-0.3342,-0.1672,0.707
20:44:00:852,0.6932,-0.3627,-0.0664,0.785
20:44:00:857,0.7698,-0.4055,0.0462,0.871
20:44:00:862,0.8223,-0.4291,0.1394,0.938
20:44:00:867,0.8579,-0.4266,0.2106,0.981
20:44:00:872,0.9002,-0.4050,0.2836,1.027
20:44:00:877,0.9229,-0.3526,0.3484,1.048
20:44:00:882,0.9235,-0.3194,0.4624,1.081
20:44:00:887,0.9500,-0.2911,0.5251,1.124
20:44:00:891,0.9759,-0.2987,0.5912,1.180
20:44:00:899,1.0371,-0.2537,0.6178,1.234
20:44:00:913,1.0905,-0.2254,0.6356,1.282
20:44:00:914,1.1504,-0.2567,0.6831,1.362
20:44:00:915,1.1669,-0.2709,0.7030,1.389
20:44:00:915,1.1759,-0.3135,0.7054,1.407
20:44:00:920,1.1610,-0.4084,0.6664,1.400
20:44:00:926,1.1675,-0.4790,0.6010,1.398
20:44:00:930,1.2004,-0.5852,0.4731,1.417
20:44:00:935,1.2619,-0.6384,0.3310,1.452
20:44:00:941,1.3163,-0.6650,0.1936,1.487
20:44:00:945,1.3540,-0.6816,0.0898,1.519
20:44:00:950,1.3991,-0.6716,0.0387,1.552
20:44:00:954,1.3941,-0.6351,-0.0265,1.532
20:44:00:961,1.4180,-0.6081,-0.0459,1.544
20:44:00:965,1.4396,-0.5547,-0.0723,1.544
20:44:00:971,1.4445,-0.4965,-0.0866,1.530
20:44:00:974,1.4448,-0.4143,-0.0770,1.505
20:44:00:979,1.4406,-0.3415,-0.0217,1.481
20:44:00:985,1.4152,-0.2731,0.0387,1.442
20:44:00:990,1.3641,-0.1972,0.1042,1.382
20:44:00:994,1.3040,-0.1306,0.1990,1.326
20:44:00:998,1.2161,-0.0755,0.3161,1.259
20:44:01:008,1.1457,-0.0199,0.4244,1.222
20:44:01:009,1.0689,0.0216,0.5597,1.207
20:44:01:017,1.0070,0.0682,0.7337,1.248
20:44:01:018,0.9455,0.1052,0.9342,1.333
20:44:01:024,0.9031,0.1041,1.1272,1.448
20:44:01:028,0.9106,0.1053,1.3121,1.601
20:44:01:033,0.9823,0.0900,1.4741,1.774
20:44:01:037,1.0629,0.0201,1.6347,1.950
20:44:01:044,1.0691,-0.0685,1.8273,2.118
20:44:01:050,1.0536,-0.1518,2.0476,2.308
20:44:01:053,0.9809,-0.2751,2.2482,2.468
20:44:01:057,0.8632,-0.3881,2.4294,2.607
20:44:01:062,0.7247,-0.5102,2.5824,2.730
20:44:01:067,0.6349,-0.6626,2.7003,2.852
20:44:01:072,0.5436,-0.7714,2.7667,2.923
20:44:01:076,0.4774,-0.8629,2.7915,2.961
20:44:01:082,0.3882,-0.9326,2.8180,2.994
20:44:01:087,0.3386,-0.9804,2.8537,3.036
20:44:01:091,0.3164,-0.9563,2.8676,3.039
20:44:01:100,0.3097,-0.8846,2.8961,3.044
20:44:01:110,0.3236,-0.7460,2.9273,3.038
20:44:01:111,0.3029,-0.5095,2.9327,2.992
20:44:01:111,0.2145,-0.2040,2.9292,2.944
20:44:01:115,-0.0349,0.2280,2.8544,2.864
20:44:01:122,-0.4383,0.7383,2.7487,2.880
20:44:01:127,-1.0841,1.4559,2.6641,3.224
20:44:01:131,-2.0202,2.2754,2.6166,4.013
20:44:01:135,-3.1965,3.1920,2.5216,5.173
20:44:01:142,-4.4572,4.1583,2.3807,6.544
20:44:01:145,-5.6804,5.0697,2.3202,7.959
20:44:01:150,-6.7796,5.9147,2.2019,9.263
20:44:01:154,-7.7812,6.6046,2.0047,10.401
20:44:01:169,-8.5283,7.0787,1.6477,11.205
20:44:01:170,-8.9888,7.3690,1.0709,11.673
20:44:01:170,-8.9022,7.3661,0.2059,11.556
20:44:01:183,-8.1727,6.7898,-0.8656,10.660
20:44:01:184,-6.8967,6.0283,-1.6589,9.309
20:44:01:186,-5.5088,5.2436,-2.1526,7.904
20:44:01:193,-4.1754,4.4660,-2.5377,6.620
20:44:01:203,-2.9266,3.7016,-2.9101,5.544
20:44:01:203,-1.8026,2.9515,-3.2531,4.748
20:44:01:205,-0.8290,2.2832,-3.4952,4.256
20:44:01:209,0.0472,1.6679,-3.6187,3.985
20:44:01:214,0.8365,1.0699,-3.5938,3.842
20:44:01:221,1.5202,0.5415,-3.5147,3.867
20:44:01:224,2.0942,0.0347,-3.4428,4.030
20:44:01:228,2.4797,-0.3674,-3.3152,4.156
20:44:01:233,2.7895,-0.6965,-3.1215,4.244
20:44:01:237,2.9879,-0.9676,-2.9299,4.295
20:44:01:245,3.1302,-1.1430,-2.7012,4.290
20:44:01:248,3.1953,-1.3236,-2.5353,4.288
20:44:01:254,3.2309,-1.4378,-2.4199,4.285
20:44:01:257,3.2035,-1.5405,-2.3863,4.281
20:44:01:264,3.1060,-1.5935,-2.3656,4.217
20:44:01:268,2.9405,-1.6279,-2.4084,4.135
20:44:01:273,2.6878,-1.6219,-2.4580,3.987
20:44:01:276,2.3385,-1.5492,-2.5051,3.761
20:44:01:283,1.8901,-1.4700,-2.5134,3.471
20:44:01:287,1.3693,-1.3870,-2.4418,3.124
20:44:01:292,0.7857,-1.2767,-2.3829,2.815
20:44:01:301,0.3092,-1.1701,-2.3695,2.661
20:44:01:302,-0.1271,-1.0338,-2.4206,2.635
20:44:01:312,-0.4539,-0.9322,-2.4596,2.669
20:44:01:313,-0.7338,-0.8196,-2.5493,2.776
20:44:01:315,-0.9239,-0.7124,-2.6424,2.888
20:44:01:320,-1.0847,-0.6464,-2.7736,3.047
20:44:01:326,-1.2407,-0.5927,-2.9374,3.243
20:44:01:331,-1.3614,-0.5752,-3.0969,3.432
20:44:01:337,-1.4595,-0.5414,-3.2369,3.592
20:44:01:342,-1.4874,-0.5558,-3.3057,3.667
20:44:01:347,-1.5531,-0.5538,-3.3689,3.751
20:44:01:350,-1.5491,-0.5616,-3.4224,3.798
20:44:01:356,-1.5353,-0.5817,-3.4112,3.786
20:44:01:362,-1.5496,-0.5759,-3.3087,3.699
20:44:01:366,-1.4270,-0.5467,-3.1957,3.542
20:44:01:371,-1.2437,-0.5082,-3.1053,3.383
20:44:01:375,-1.0403,-0.4318,-2.9747,3.181
20:44:01:381,-0.8355,-0.3818,-2.7792,2.927
20:44:01:385,-0.6098,-0.2462,-2.5465,2.630
20:44:01:390,-0.3916,-0.1083,-2.3354,2.370
20:44:01:401,-0.1950,0.0126,-2.1573,2.166
20:44:01:402,-0.0628,0.1239,-1.9905,1.995
20:44:01:410,0.0456,0.2422,-1.8371,1.854
20:44:01:410,0.1088,0.3723,-1.7117,1.755
20:44:01:414,0.1505,0.4760,-1.5980,1.674
20:44:01:420,0.1897,0.5794,-1.4797,1.600
20:44:01:425,0.2237,0.6777,-1.3691,1.544
20:44:01:429,0.2718,0.7353,-1.2331,1.461
20:44:01:435,0.2955,0.7736,-1.0887,1.368
20:44:01:438,0.3093,0.7902,-0.9119,1.246
20:44:01:444,0.3010,0.8042,-0.7437,1.136
20:44:01:449,0.2561,0.8107,-0.5964,1.039
20:44:01:454,0.2488,0.8385,-0.4512,0.984
20:44:01:458,0.2814,0.8614,-0.2965,0.953
20:44:01:463,0.3157,0.8653,-0.0891,0.925
20:44:01:468,0.3235,0.8410,0.1522,0.914
20:44:01:473,0.3504,0.7650,0.3969,0.930
20:44:01:477,0.3296,0.6156,0.5977,0.919
20:44:01:483,0.3163,0.3738,0.7502,0.896
20:44:01:488,0.3008,0.1017,0.8713,0.927
20:44:01:493,0.2950,-0.1912,0.9563,1.019
20:44:01:502,0.3014,-0.5430,1.0411,1.212
20:44:01:503,0.2699,-0.8460,1.1044,1.417
20:44:01:513,0.2244,-1.1362,1.1726,1.648
20:44:01:513,0.1698,-1.4279,1.2099,1.879
20:44:01:516,0.1157,-1.6852,1.2237,2.086
20:44:01:522,0.0740,-1.9296,1.2282,2.289
20:44:01:526,0.0231,-2.1039,1.2187,2.432
20:44:01:531,-0.0081,-2.2274,1.2430,2.551
20:44:01:535,-0.0533,-2.2786,1.2608,2.605
20:44:01:542,-0.1459,-2.3176,1.3033,2.663
20:44:01:546,-0.1878,-2.2371,1.3300,2.609
20:44:01:552,-0.1959,-2.0707,1.3675,2.489
20:44:01:556,-0.1799,-1.8642,1.3631,2.316
20:44:01:560,-0.1541,-1.6201,1.3219,2.097
20:44:01:566,-0.1400,-1.3839,1.2940,1.900
20:44:01:572,-0.1139,-1.1819,1.2363,1.714
20:44:01:576,-0.0831,-1.0143,1.1369,1.526
20:44:01:582,-0.0453,-0.8358,0.9978,1.302
20:44:01:586,-0.0175,-0.6679,0.8328,1.068
20:44:01:591,0.0910,-0.5274,0.6415,0.835
20:44:01:595,0.2298,-0.4140,0.4639,0.663
20:44:01:603,0.3367,-0.3251,0.2830,0.547
20:44:01:605,0.4477,-0.2534,0.1536,0.537
20:44:01:615,0.4960,-0.2393,0.0638,0.554
20:44:01:616,0.5223,-0.2111,0.0210,0.564
20:44:01:621,0.5268,-0.2188,-0.0369,0.572
20:44:01:625,0.5000,-0.2026,-0.0498,0.542
20:44:01:631,0.4494,-0.1912,-0.0509,0.491
20:44:01:633,0.4012,-0.1941,-0.0592,0.450
20:44:01:639,0.3388,-0.2160,-0.0555,0.406
20:44:01:645,0.3005,-0.2783,-0.0422,0.412
20:44:01:649,0.2072,-0.3549,-0.0265,0.412
20:44:01:655,0.1571,-0.4027,-0.0275,0.433
20:44:01:659,0.1262,-0.4696,-0.0142,0.486
20:44:01:664,0.0714,-0.5244,0.0444,0.531
20:44:01:669,0.0476,-0.5888,0.0789,0.596
20:44:01:672,0.0214,-0.6244,0.1466,0.642
20:44:01:677,-0.0025,-0.6243,0.1878,0.652
20:44:01:684,-0.0263,-0.6839,0.2624,0.733
20:44:01:689,-0.0238,-0.6717,0.3298,0.749
20:44:01:694,-0.0476,-0.6691,0.4068,0.785
20:44:01:698,-0.0999,-0.6402,0.4577,0.793
20:44:01:706,-0.0805,-0.6019,0.5040,0.789
20:44:01:716,-0.0850,-0.5828,0.5457,0.803
20:44:01:716,-0.1134,-0.5735,0.5563,0.807
20:44:01:717,-0.1180,-0.5261,0.5716,0.786
20:44:01:730,-0.1109,-0.4743,0.5387,0.726
20:44:01:731,-0.0898,-0.4801,0.5149,0.710
20:44:01:734,-0.0786,-0.4646,0.4735,0.668
20:44:01:737,-0.0463,-0.4994,0.4385,0.666
20:44:01:742,-0.0335,-0.5320,0.4168,0.677
20:44:01:747,0.0125,-0.5837,0.4110,0.714
20:44:01:753,0.0295,-0.6593,0.3998,0.772
20:44:01:756,0.0679,-0.7611,0.4000,0.863
20:44:01:762,0.1323,-0.8939,0.3711,0.977
20:44:01:766,0.1680,-0.9930,0.3756,1.075
20:44:01:773,0.2611,-1.1301,0.3633,1.215
20:44:01:778,0.3016,-1.2596,0.3488,1.341
20:44:01:782,0.3567,-1.3648,0.3825,1.462
20:44:01:786,0.4048,-1.4576,0.3928,1.563
20:44:01:791,0.4197,-1.5740,0.4156,1.681
20:44:01:794,0.4038,-1.6279,0.4367,1.733
20:44:01:804,0.4074,-1.6599,0.4944,1.779
20:44:01:818,0.3898,-1.6631,0.5506,1.795
20:44:01:819,0.4084,-1.6948,0.5547,1.829
20:44:01:819,0.3698,-1.6928,0.5736,1.825
20:44:01:821,0.3673,-1.6501,0.6168,1.799
20:44:01:825,0.3698,-1.6383,0.6914,1.816
20:44:01:830,0.3557,-1.6265,0.7665,1.833
20:44:01:834,0.3896,-1.6099,0.8566,1.865
20:44:01:840,0.3974,-1.5982,0.9594,1.906
20:44:01:844,0.4390,-1.5961,1.0225,1.946
20:44:01:851,0.4855,-1.6012,1.0816,1.992
20:44:01:855,0.5346,-1.5943,1.1371,2.030
20:44:01:860,0.5672,-1.5875,1.1818,2.059
20:44:01:865,0.5977,-1.5951,1.2010,2.084
20:44:01:870,0.6115,-1.5715,1.1826,2.060
20:44:01:874,0.6086,-1.5361,1.1524,2.014
20:44:01:878,0.5601,-1.5104,1.0791,1.939
20:44:01:884,0.5283,-1.4942,0.9882,1.868
20:44:01:889,0.4652,-1.4467,0.8915,1.762
20:44:01:894,0.4282,-1.3869,0.8029,1.659
20:44:01:905,0.3311,-1.2743,0.6479,1.467
20:44:01:906,0.1073,-1.0943,0.4933,1.205
20:44:01:914,-0.3384,-0.8180,0.4304,0.984
20:44:01:915,-0.9004,-0.4119,0.4145,1.073
20:44:01:917,-1.4968,0.1049,0.4414,1.564
20:44:01:924,-2.1442,0.6799,0.4951,2.303
20:44:01:928,-2.7346,1.2895,0.5496,3.073
20:44:01:933,-3.3468,1.9027,0.6055,3.897
20:44:01:938,-3.9996,2.5053,0.6967,4.771
20:44:01:943,-4.6311,3.0491,0.7562,5.596
20:44:01:947,-5.1990,3.4375,0.6548,6.267
20:44:01:952,-5.5966,3.6719,0.4443,6.708
20:44:01:956,-5.8420,3.7322,0.0995,6.933
20:44:01:961,-5.8215,3.5124,-0.3977,6.811
20:44:01:968,-5.6075,3.2156,-0.9124,6.528
20:44:01:970,-5.1886,2.9929,-1.3497,6.140
20:44:01:977,-4.6674,2.7681,-1.7126,5.690
20:44:01:982,-4.0556,2.5946,-1.9480,5.194
20:44:01:987,-3.4243,2.3968,-2.0889,4.673
20:44:01:991,-2.8210,2.2181,-2.1490,4.183
20:44:01:995,-2.3193,2.0611,-2.1511,3.776
20:44:02:005,-1.9094,1.9188,-2.1472,3.455
20:44:02:006,-1.5958,1.8315,-2.1486,3.243
20:44:02:016,-1.3257,1.7797,-2.0948,3.052
20:44:02:017,-1.0680,1.7515,-2.0879,2.927
20:44:02:021,-0.8656,1.7297,-2.0507,2.819
20:44:02:026,-0.6154,1.7216,-2.0637,2.757
20:44:02:031,-0.3796,1.7533,-2.1025,2.764
20:44:02:034,-0.1387,1.7771,-2.1377,2.783
20:44:02:041,0.1050,1.8648,-2.1930,2.881
20:44:02:046,0.3589,1.9260,-2.2632,2.993
20:44:02:050,0.6349,1.9558,-2.3510,3.123
20:44:02:055,0.9163,1.9472,-2.4370,3.251
20:44:02:061,1.2199,1.8981,-2.5167,3.380
20:44:02:065,1.5217,1.8444,-2.5762,3.515
20:44:02:070,1.8311,1.7885,-2.6109,3.656
20:44:02:075,2.1049,1.7041,-2.6549,3.792
20:44:02:080,2.3670,1.6103,-2.6726,3.916
20:44:02:086,2.6101,1.5144,-2.6284,4.002
20:44:02:089,2.8199,1.4236,-2.6376,4.115
20:44:02:094,3.0131,1.3048,-2.6555,4.223
20:44:02:103,3.1822,1.1869,-2.6957,4.336
20:44:02:104,3.3008,1.0678,-2.7743,4.442
20:44:02:110,3.3351,0.9381,-2.8409,4.480
20:44:02:114,3.2226,0.7762,-2.8519,4.373
20:44:02:118,2.9487,0.5721,-2.7750,4.089
20:44:02:126,2.5873,0.4113,-2.5840,3.680
20:44:02:128,2.2605,0.3029,-2.3285,3.259
20:44:02:133,1.9229,0.2226,-2.0166,2.795
20:44:02:138,1.6034,0.1748,-1.6943,2.339
20:44:02:143,1.3525,0.1734,-1.3255,1.902
20:44:02:148,1.1876,0.1944,-1.0151,1.574
20:44:02:153,1.1018,0.2450,-0.7365,1.348
20:44:02:157,1.0958,0.2727,-0.5618,1.261
20:44:02:163,1.1556,0.2971,-0.5568,1.317
20:44:02:167,1.2717,0.3067,-0.7192,1.493
20:44:02:171,1.2982,0.3042,-0.9730,1.651
20:44:02:177,1.3044,0.3424,-1.2308,1.826
20:44:02:183,1.2853,0.3832,-1.4507,1.976
20:44:02:187,1.2001,0.4171,-1.6695,2.098
20:44:02:198,1.1179,0.4655,-1.8450,2.207
20:44:02:199,1.0051,0.5452,-1.9902,2.295
20:44:02:206,0.8998,0.6084,-2.1395,2.399
20:44:02:207,0.8016,0.7171,-2.2604,2.503
20:44:02:212,0.6939,0.8048,-2.3754,2.602
20:44:02:217,0.5955,0.8736,-2.4760,2.692
20:44:02:222,0.4969,0.9931,-2.4936,2.730
20:44:02:227,0.3882,1.0867,-2.4455,2.704
20:44:02:231,0.2696,1.1639,-2.3897,2.672
20:44:02:235,0.1960,1.1961,-2.2615,2.566
20:44:02:243,0.1315,1.2120,-2.0848,2.415
20:44:02:246,0.0762,1.2354,-1.8855,2.255
20:44:02:251,0.0613,1.2448,-1.6581,2.074
20:44:02:256,0.0821,1.2330,-1.4355,1.894
20:44:02:262,0.1241,1.2024,-1.2459,1.736
20:44:02:265,0.1565,1.1577,-1.0577,1.576
20:44:02:271,0.2009,1.1351,-0.9090,1.468
20:44:02:274,0.1856,1.0770,-0.7444,1.322
20:44:02:280,0.1823,1.0121,-0.6211,1.201
20:44:02:285,0.1433,1.0050,-0.5150,1.138
20:44:02:290,0.1021,0.9385,-0.3806,1.018
20:44:02:295,0.0612,0.8628,-0.2801,0.909
20:44:02:307,0.0014,0.7829,-0.1676,0.801
20:44:02:308,-0.0845,0.6960,-0.0909,0.707
20:44:02:310,-0.1295,0.5856,-0.0020,0.600
20:44:02:320,-0.1456,0.4944,0.0778,0.521
20:44:02:321,-0.1689,0.4054,0.1345,0.459
20:44:02:324,-0.1229,0.3687,0.1492,0.416
20:44:02:329,-0.0243,0.3366,0.1552,0.371
20:44:02:334,0.0694,0.3067,0.0951,0.329
20:44:02:339,0.1416,0.2744,0.0333,0.311
20:44:02:344,0.2138,0.2327,-0.0207,0.317
20:44:02:349,0.2238,0.1599,-0.0816,0.287
20:44:02:353,0.2410,0.0943,-0.1349,0.292
20:44:02:358,0.2463,0.0694,-0.1760,0.311
20:44:02:363,0.2301,0.0135,-0.2167,0.316
20:44:02:368,0.2403,-0.0255,-0.2523,0.349
20:44:02:372,0.1980,-0.0669,-0.2707,0.342
20:44:02:378,0.1941,-0.1249,-0.3149,0.390
20:44:02:383,0.1640,-0.1422,-0.3325,0.397
20:44:02:388,0.1293,-0.1259,-0.3618,0.404
20:44:02:399,0.1281,-0.1215,-0.3524,0.394
20:44:02:400,0.1079,-0.1410,-0.3812,0.420
20:44:02:414,0.1166,-0.1195,-0.4003,0.434
20:44:02:414,0.1374,-0.0857,-0.3931,0.425
20:44:02:415,0.1058,-0.0517,-0.3717,0.390
20:44:02:417,0.0649,-0.0174,-0.3672,0.373
20:44:02:422,0.0432,0.0125,-0.3415,0.344
20:44:02:427,0.0050,0.0474,-0.3281,0.332
20:44:02:435,-0.0092,0.0585,-0.3103,0.316
20:44:02:436,-0.0257,0.0938,-0.2857,0.302
20:44:02:441,-0.0350,0.1148,-0.2591,0.286
20:44:02:447,-0.0252,0.1336,-0.2329,0.270
20:44:02:452,-0.0225,0.1572,-0.2214,0.272
20:44:02:456,-0.0389,0.1570,-0.1982,0.256
20:44:02:462,-0.0314,0.1593,-0.2064,0.263
20:44:02:466,-0.0311,0.1401,-0.1862,0.235
20:44:02:471,-0.0332,0.1472,-0.1660,0.224
20:44:02:475,-0.0186,0.1736,-0.1436,0.226
20:44:02:483,0.0081,0.1976,-0.1283,0.236
20:44:02:486,0.0109,0.1716,-0.1394,0.221
20:44:02:491,0.0185,0.1503,-0.1361,0.204
20:44:02:495,0.0381,0.1555,-0.1401,0.213
20:44:02:503,0.0313,0.1440,-0.1540,0.213
20:44:02:505,0.0341,0.1302,-0.1490,0.201
20:44:02:518,0.0607,0.1068,-0.1585,0.201
20:44:02:519,0.0826,0.0787,-0.1513,0.189
20:44:02:521,0.0590,0.0531,-0.1442,0.165
20:44:02:526,0.0641,0.0346,-0.1276,0.147
20:44:02:532,0.0596,0.0281,-0.1276,0.144
20:44:02:536,0.0480,0.0264,-0.1204,0.132
20:44:02:541,0.0436,-0.0135,-0.1226,0.131
20:44:02:543,0.0584,-0.0224,-0.1271,0.142
20:44:02:549,0.0493,-0.0646,-0.1411,0.163
20:44:02:554,0.0473,-0.0996,-0.1624,0.196
20:44:02:558,0.0692,-0.1489,-0.1525,0.224
20:44:02:564,0.0649,-0.1885,-0.1571,0.254
20:44:02:569,0.0701,-0.2042,-0.1212,0.248
20:44:02:574,0.0633,-0.2317,-0.1067,0.263
20:44:02:578,0.0686,-0.2378,-0.0898,0.263
20:44:02:584,0.0810,-0.2270,-0.0633,0.249
20:44:02:588,0.0696,-0.2162,-0.0343,0.230
20:44:02:594,0.0774,-0.1933,0.0043,0.208
20:44:02:597,0.0423,-0.1847,0.0121,0.190
20:44:02:609,0.0336,-0.1640,0.0103,0.168
20:44:02:610,0.0107,-0.1385,0.0468,0.147
20:44:02:621,0.0069,-0.1297,0.0476,0.138
20:44:02:622,0.0008,-0.0898,0.0531,0.104
20:44:02:622,0.0138,-0.0714,0.0656,0.098
20:44:02:628,0.0197,-0.0529,0.0518,0.077
20:44:02:632,0.0016,-0.0440,0.0759,0.088
20:44:02:636,0.0003,-0.0159,0.0905,0.092
20:44:02:644,-0.0010,0.0002,0.1096,0.110
20:44:02:648,0.0002,0.0116,0.0880,0.089
20:44:02:654,-0.0082,0.0255,0.0925,0.096
20:44:02:656,-0.0119,0.0346,0.0945,0.101
20:44:02:662,-0.0251,0.0557,0.0844,0.104
20:44:02:667,-0.0143,0.0840,0.1100,0.139
20:44:02:672,-0.0514,0.0572,0.1164,0.140
20:44:02:675,-0.0312,0.0735,0.1226,0.146
20:44:02:680,-0.0445,0.0730,0.1360,0.161
20:44:02:687,-0.0550,0.0837,0.1387,0.171
20:44:02:691,-0.0607,0.0848,0.1391,0.174
20:44:02:696,-0.0640,0.0620,0.1417,0.167
20:44:02:702,-0.0650,0.0702,0.1325,0.163
20:44:02:705,-0.0684,0.0641,0.1233,0.155
20:44:02:711,-0.0861,0.0459,0.1167,0.152
20:44:02:719,-0.1155,0.0445,0.1148,0.169
20:44:02:722,-0.1186,0.0478,0.1107,0.169
20:44:02:725,-0.1288,0.0462,0.1068,0.174
20:44:02:731,-0.1319,0.0422,0.0911,0.166
20:44:02:736,-0.1206,0.0358,0.0805,0.149
20:44:02:742,-0.1071,0.0579,0.0677,0.139
20:44:02:744,-0.0795,0.0394,0.0481,0.101
20:44:02:750,-0.0545,0.0282,0.0405,0.074
20:44:02:754,-0.0250,0.0170,0.0140,0.033
20:44:02:758,-0.0099,-0.0059,0.0043,0.012
20:44:02:767,-0.0187,-0.0073,-0.0101,0.022
20:44:02:771,-0.0322,0.0103,-0.0268,0.043
20:44:02:774,-0.0409,0.0278,-0.0030,0.050
20:44:02:779,-0.0495,0.0260,0.0016,0.056
20:44:02:784,-0.0414,0.0313,-0.0055,0.052
20:44:02:789,-0.0382,0.0769,-0.0007,0.086
20:44:02:794,-0.0065,0.0889,-0.0030,0.089
20:44:02:802,-0.0060,0.1030,-0.0027,0.103
20:44:02:812,0.0017,0.1052,-0.0073,0.105
20:44:02:813,0.0282,0.1357,-0.0213,0.140
20:44:02:814,0.0236,0.1185,-0.0329,0.125
20:44:02:818,0.0664,0.1156,-0.0444,0.140
20:44:02:823,0.0662,0.0984,-0.0439,0.126
20:44:02:828,0.0778,0.0860,-0.0601,0.131
20:44:02:833,0.0679,0.0880,-0.0668,0.130
20:44:02:837,0.0650,0.0612,-0.0544,0.105
20:44:02:843,0.0670,0.0632,-0.0421,0.101
20:44:02:848,0.0522,0.0626,-0.0396,0.091
